"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,1845,0.01604828,0.01975092,0.0008551525,0.001293419,0.01459654,0.019184,0.0008233468,0.001242371,0.5209641,0,0,0
0,1860,0.01592089,0.01959594,0.0008491175,0.001286639,0.01448526,0.01903505,0.0008175818,0.001235476,0.5211961,0,0,0
0,1875,0.01579558,0.0194432,0.0008431673,0.001279934,0.01437587,0.01888829,0.0008119009,0.001228669,0.521428,0,0,0
0,1890,0.01567229,0.01929262,0.0008372996,0.001273301,0.01426832,0.01874365,0.0008063015,0.001221949,0.5216599,0,0,0
0,1905,0.01555098,0.01914415,0.0008315121,0.001266738,0.01416256,0.01860106,0.0008007815,0.001215312,0.5218918,0,0,0
0,1920,0.01543158,0.01899773,0.0008258025,0.001260244,0.01405852,0.01846046,0.0007953382,0.001208758,0.5221237,0,0,0
0,1935,0.01531404,0.0188533,0.0008201687,0.001253818,0.01395617,0.01832179,0.0007899695,0.001202283,0.5223556,0,0,0
0,1950,0.01519832,0.0187108,0.0008146085,0.001247458,0.01385544,0.01818501,0.0007846731,0.001195885,0.5225874,0,0,0
0,1965,0.01508437,0.01857019,0.00080912,0.001241162,0.01375631,0.01805005,0.0007794472,0.001189563,0.5228192,0,0,0
0,1980,0.01497215,0.01843141,0.0008037013,0.001234928,0.01365871,0.01791687,0.0007742896,0.001183315,0.5230511,0,0,0
0,1995,0.0148616,0.01829443,0.0007983505,0.001228757,0.01356262,0.01778543,0.0007691984,0.001177138,0.5232829,0,0,0
0,2010,0.01475269,0.01815918,0.000793066,0.001222645,0.01346798,0.01765567,0.0007641719,0.001171031,0.5235147,0,0,0
0,2025,0.01464538,0.01802563,0.000787846,0.001216591,0.01337477,0.01752754,0.0007592085,0.001164991,0.5237465,0,0,0
0,2040,0.01453964,0.01789374,0.000782689,0.001210595,0.01328294,0.01740102,0.0007543063,0.001159017,0.5239783,0,0,0
0,2055,0.01443542,0.01776347,0.0007775935,0.001204655,0.01319245,0.01727607,0.0007494639,0.001153108,0.5242101,0,0,0
